,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,webcam,weight,price
637,Laptop HP 15s fq5145TU 76B24PA (Core i7 1255U/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc),HP,Intel,i7,8.0,16.0,intel,SSD,256,Windows 11,15.0,1,1.69,18590000 
638,Laptop Acer Gaming Nitro Tiger AN515 58 52SP NH.QFHSV.001 (Core i5 12500H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 3050 4Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ 1 Year),Acer,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.5,23990000 
639,Laptop Acer Aspire A514 56P 35X7 NX.KHRSV.001 (Core i3 1315U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Gray/ Vỏ nhôm/ 1 Year),Acer,Intel,i3,8.0,40.0,intel,SSD,512,Windows 11,14.0,1,1.5,12990000 
640,Laptop Lenovo ThinkBook 14 G6 IRL (Core i5 13500H/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Grey/ Vỏ nhôm/ 2 Year),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,Windows 11,14.0,1,1.38,20190000 
641,Laptop Acer Aspire A314 42P R3B3 NX.KSFSV.001 (Ryzen 7 5700U/ 16GB/ 512GB SSD/ AMD Radeon Graphics/ 14.0inch Full HD+/ Windows 11 Home/ Silver/ Nhôm/ 1 Year),Acer,AMD,Ryzen 7,16.0,24.0,amd,SSD,512,Windows 11,14.0,1,1.4,13990000 
642,Laptop Gigabyte Gaming G5 MF5 52VN353SH (Core i5 13500H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ 2 Year),HP,Intel,i5,16.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,1.4,25490000 
643,Laptop Lenovo ThinkPad P14s G4 21HF003SVA (Core i5 1340P/ 16GB/ 512GB SSD/ Nvidia GeForce RTX A500 4GB DDR6/ 14.0inch 2.2K/ NoOS/ Black/ Aluminium/ 3 Year),Lenovo,Intel,i5,16.0,16.0,nvidia,SSD,512,NoOS,14.0,1,1.34,35990000 
644,Laptop Acer Aspire A3 SP14 31PT 387Z NX.KENSV.001 (Core i3 N305/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA Touch/ Windows 11 Home/ Silver/ Nhôm/ 1 Year),Acer,Intel,i3,8.0,8.0,intel,SSD,512,Windows 11,14.0,1,1.4,13790000 
645,Laptop Acer Aspire A514 56P 55K5 NX.KHRSV.003 (Core i5 1335U/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Gray/ Vỏ nhôm/ 1 Year),Acer,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.5,16990000 
646,Laptop Acer Aspire A5 SP14 51MTN 573X NX.KHKSV.002 (Core i5 1335U/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA Touch/ Windows 11 Home/ Gray/ Vỏ nhôm/ Pen/ 1 Year),Acer,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.6,20990000 
647,Laptop Acer Aspire Gaming A715 76G 73FM NH.QMYSV.004 (Core i7 12650H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Nhôm/ 1 Year),Acer,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.1,25690000 
648,Laptop Lenovo ThinkPad E14 GEN 4 (Core i7 1255U/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ NoOS/ Black/ Aluminium/ 2 Year),Lenovo,Intel,i7,8.0,32.0,intel,SSD,256,NoOS,14.0,1,1.64,19790000 
649,Laptop HP Gaming Victus 15-fa1085TX 8C5M2PA (Core i7 13700H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Silver),HP,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.29,33990000 
650,Laptop LG Gram 2023 16Z90R-E.AH75A5 (Core i7 1360P/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 3050 4Gb GDDR6/ 16.0inch WQXGA/ Windows 11 Home/ Black),LG,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,16.0,1,1.4,49990000 
651,Laptop HP ProBook 450 G9 6M0Z8PA (Core i7 1255U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i7,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.74,25590000 
652,Laptop Asus Vivobook 14X OLED K3405ZF-KM184W (Core i5 12500H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 14.0inch 2.8K/ Windows 11 Home/ Silver),Asus,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,14.0,1,1.4,25990000 
653,Laptop Asus TUF Gaming A15 FA507NV-LP061W (Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey),Asus,AMD,Ryzen 7,16.0,32.0,nvidia,SSD,1024,Windows 11,15.0,1,2.2,33990000 
654,Laptop HP ProBook 450 G10 9H1N6PT (Core i7 1355U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i7,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.74,24590000 
655,Laptop Asus TUF Gaming FX506HF-HN078W (Core i5 11260H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black),Asus,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.3,20990000 
656,Laptop MSI Modern 15 B12MO-487VN (Core i7 1255U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Black/ Vỏ nhựa),MSI,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,15.0,1,1.4,17990000 
657,Laptop MSI Gaming GF63 Thin GF63 12UC 887VN (Core i7 12650H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 3050 4Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Vỏ nhựa),MSI,Intel,i7,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,1.4,20990000 
658,Laptop HP Gaming Victus 15-fa1139TX 8Y6W3PA (Core i5 12450H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black),HP,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.29,22900000 
659,Laptop Acer Swift 3 SF314-511-55QE NX.ABNSV.003 (Core i5 1135G7/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 10 Home/ Silver/ Nhôm/ 1 Year),Acer,Intel,i5,16.0,32.0,intel,SSD,512,Windows 10,14.0,1,1.19,19490000 
660,Laptop Acer Gaming Nitro Tiger AN515 58 773Y NH.QFKSV.001 (Core i7 12700H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 3050Ti 4Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black),Acer,Intel,i7,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.5,31990000 
661,Máy tính xách tay Microsoft Surface Pro 8 (Core i5 1135G7/ 8Gb/ 128GB SSD/ 13.0inch Touch/ Windows 11 Home/ Platinum),Microsoft,Intel,i5,8.0,32.0,intel,SSD,128,Windows 11,13.0,1,1.4,35690000 
662,Laptop Acer Aspire Gaming A715 76G 59MW NH.QMYSV.001 (Core i5 12450H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Nhôm/ 1 Year),Acer,Intel,i5,8.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,2.1,20990000 
663,Laptop Acer Aspire A315 58 529V NX.ADDSV.00N (Core i5 1135G7/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc/ 1 Year),Acer,Intel,i5,8.0,12.0,intel,SSD,256,Windows 11,15.0,1,1.7,12690000 
664,Laptop Lenovo ThinkPad T14 GEN 3 21AH00NXVA (Core i7 1265U/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA/ NoOS/ Black/ Carbon Fiber),Lenovo,Intel,i7,16.0,48.0,intel,SSD,512,NoOS,14.0,1,1.5,20990000 
665,Laptop Lenovo ThinkPad L14 GEN 4 21H10039VA (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ NoOS/ Black/ Aluminium/ 2 Year),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,NoOS,14.0,1,1.4,23490000 
666,Laptop Asus TUF Gaming 15 FX507ZV4-LP042W (Core i7 12700H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey),Asus,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.2,37490000 
667,Laptop MSI Gaming Katana 15 B13VFK 676VN (Core i7-13620H/ 16GB/ 1TB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Balo),MSI,Intel,i7,16.0,64.0,nvidia,SSD,1024,Windows 11,15.0,1,2.25,30490000 
668,Laptop HP Pavilion 15-eg2088TU 7C0R0PA (Core i7 1260P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Gold/ Hợp kim nhôm),HP,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.85,25290000 
669,Laptop Asus Vivobook M1403QA-LY024W (Ryzen 7 5800H/ 8GB/ 512GB SSD/ AMD Radeon Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Silver),Asus,AMD,Ryzen 7,8.0,24.0,amd,SSD,512,Windows 11,14.0,1,1.4,17490000 
670,Laptop MSI Gaming GF63 12VE-454VN (Core i5 12450H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black),MSI,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,1.86,22990000 
671,Laptop MSI Gaming Cyborg 15 A12UCX-618VN (Core i5 12450H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black),MSI,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,1.98,20990000 
672,Laptop Asus TUF Gaming F15 FX507VU-LP198W (Core i7 13620H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey),Asus,Intel,i7,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.2,32990000 
673,Laptop HP ProBook 450 G9 6M0Y5PA (Core i3 1215U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch/ Windows 11 Home/ Silver),HP,Intel,i3,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.74,18190000 
674,Laptop HP Gaming Victus 15-fb1022AX 94F19PA (Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Silver),HP,AMD,Ryzen 5,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,1.4,24990000 
675,Laptop MSI Gaming GF63 12UCX-841VN (Core i5 12450H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black),MSI,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,1.86,17990000 
676,Laptop HP ProBook 450 G10 873J6PA (Core i5 1340P/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch FHD Touch screen/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i5,8.0,64.0,intel,SSD,512,Windows 11,15.0,1,1.74,22590000 
677,Laptop MSI Gaming Cyborg 15 A12VE-412VN (Core i5 12450H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Balo),MSI,Intel,i5,8.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,1.98,23990000 
678,Laptop Asus Zenbook Flip UP3404VA-KN039W (Core i7 1360P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA Touch/ Windows 11 Home/ Ponder Blue/ Vỏ nhôm/ Pen/ Túi Sleeve/ USB-A to RJ45),Asus,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.5,33990000 
679,Laptop LG Gram 2023 14ZD90R-G.AX52A5 (Core i5 1340P/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ NoOS/ Black),LG,Intel,i5,8.0,32.0,intel,SSD,256,NoOS,14.0,1,1.4,25990000 
680,Laptop LG Gram 2023 16Z90R-G.AH76A5 (Core i7 1360P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 16.0inch WQXGA/ Windows 11 Home/ Black),LG,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,16.0,1,1.4,46990000 
681,Laptop Acer Gaming Nitro Tiger AN515 58 769J NH.QFHSV.003 (Core i7 12700H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 3050 4Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black),Acer,Intel,i7,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.5,28990000 
682,Laptop Acer Aspire A314 23M R4TX NX.KEXSV.001 (Ryzen 5 7520U/ 8GB/ 512GB SSD/ AMD Radeon Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver/ Nhôm/ 1 Year),Acer,AMD,Ryzen 5,8.0,8.0,amd,SSD,512,Windows 11,14.0,1,1.4,13490000 
683,Laptop Dell Latitude L54401335U16512G (Core i5 1335U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ NoOS/ Grey/ Aluminium/ 1 Year),Dell,Intel,i5,16.0,64.0,intel,SSD,512,NoOS,14.0,1,1.36,27490000 
684,Laptop Acer Aspire A514 56P 562P NX.KHRSV.008 (Core i5 1335U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Gray/ Vỏ nhôm/ 1 Year),Acer,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.5,15990000 
685,Laptop Asus Vivobook Flip TP3402VA-LZ118W (Core i9-13900H/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Silver/ Vỏ nhôm),Asus,Intel,i9,16.0,24.0,intel,SSD,512,Windows 11,14.0,1,1.5,26490000 
686,Laptop MSI Gaming Cyborg 15 A12UCX-281VN (Core i5 12450H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Balo),MSI,Intel,i5,8.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,1.98,17990000 
687,Laptop HP ProBook 450 G10 9H1N4PT (Core i5 1335U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.4,21590000 
688,Laptop HP ProBook 450 G10 9H8H1PT (Core i7 1355U/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.74,26990000 
689,Laptop HP Gaming Victus 15-fb1023AX 94F20PA (Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Silver),HP,AMD,Ryzen 5,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,1.4,23990000 
690,Laptop HP Gaming Victus 16-s0077AX 8C5N6PA (Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 3050 6Gb GDDR6/ 16.1inch FHD/ Windows 11 Home/ Black),HP,AMD,Ryzen 7,16.0,32.0,nvidia,SSD,512,Windows 11,16.0,1,1.4,28990000 
691,Laptop MSI Modern 14 C7M-220VN (Ryzen 5 7530U/ 8GB/ 512GB SSD/ 14.0inch Full HD/ Windows 11 Home/ Black),MSI,AMD,Ryzen 5,8.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,10490000 
692,Laptop MSI Modern 14 C7M-221VN (Ryzen 7 7730U/ 8GB/ 512GB SSD/ 14.0inch Full HD/ Windows 11 Home/ Black),MSI,AMD,Ryzen 7,8.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,12490000 
693,Laptop Asus TUF Gaming FX507VV-LP157W (Core i7-13620H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Gray),Asus,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.2,37490000 
694,Laptop HP 240 G10 8F133PA (Core i5 1335U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver),HP,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,14.0,1,1.4,17990000 
695,Laptop Asus TUF Gaming FX507ZC4-HN074W (Core i5 12500H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 3050 4Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey),Asus,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,1.4,23990000 
696,Laptop Asus Vivobook Flip TP3402VA-LZ025W (Core i3 1315U/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Silver/ Vỏ nhôm),Asus,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,14.0,1,1.5,16990000 
697,"Laptop Asus Zenbook UX3402VA-KM203W (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA+/ Windows 11 Home/ Silver/ Vỏ nhôm/ Túi Sleeve, USDB-A to RJ45)",Asus,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.39,27990000 
698,Laptop HP Pavilion 15-eg2083TU 7C0W9PA (Core i5 1240P/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Hợp kim nhôm),HP,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.74,19790000 
699,Laptop HP Envy X360 13-bf0090TU 76B13PA (Core i7 1250U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 13.3inch OLED Touch/ Windows 11 Home/ Blue/ Vỏ nhôm/ Pen),HP,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,13.0,1,1.32,32990000 
700,Máy tính xách tay Apple Macbook Air MLXW3SA/A (M2 8-core CPU/ 8Gb/ 256GB/ 8 core GPU/ Space Gray),Apple,Apple,M2,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,31990000 
701,Laptop Acer Aspire A315-510P-34XZ NX.KDHSV.006 (Core i3 N305/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Nhôm/ 1 Year),Acer,Intel,i3,8.0,8.0,intel,SSD,512,Windows 11,15.0,1,1.4,9990000 
702,Laptop Lenovo ThinkPad E16 GEN 1 21JN00FQVN (Core i7 13700H/ 32GB/ 1TB SSD/ Intel Iris Xe Graphics/ 16.0inch WUXGA/ Windows 11 Home/ Black/ Aluminium/ 2 Year),Lenovo,Intel,i7,32.0,48.0,intel,SSD,1024,Windows 11,16.0,1,1.97,29990000 
703,Laptop Lenovo ThinkPad P16s G2 21HK004XVA (Core i7 1360P/ 32GB/ 1TB SSD/ Nvidia GeForce RTX A500 4GB DDR6/ 16.0inch WUXGA/ NoOS/ Black/ Aluminium/ 3 Year),Lenovo,Intel,i7,32.0,32.0,nvidia,SSD,1024,NoOS,16.0,1,1.7,41490000 
704,Laptop Lenovo ThinkPad P14s G4 (Core i7 1360P/ 32GB/ 1TB SSD/ Nvidia GeForce RTX A500 4GB DDR6/ 14.0inch 2.2K/ NoOS/ Black/ Aluminium/ 3 Year),Lenovo,Intel,i7,32.0,32.0,nvidia,SSD,1024,NoOS,14.0,1,1.34,43490000 
705,Laptop Lenovo ThinkPad X13 GEN 4 (Core i7 1360P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 13.3inch WUXGA/ Windows 11 Pro/ Black/ Carbon Fiber/ 3 Year),Lenovo,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,13.0,1,1.12,38990000 
706,Laptop Lenovo ThinkPad T14 GEN 4 (Core i5 1335U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ NoOS/ Black/ Carbon Fiber/ 3 Year),Lenovo,Intel,i5,16.0,48.0,intel,SSD,512,NoOS,14.0,1,1.36,29490000 
707,Laptop Asus Vivobook S3504VA-L1227WS (Core i7 1360P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver),Asus,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.4,25990000 
708,Laptop HP Gaming Victus 16-r0129TX 8C5N4PA (Core i7 13700H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 3050 6Gb GDDR6/ 16.1inch FHD/ Windows 11 Home/ Black/ Full HD),HP,Intel,i7,16.0,64.0,nvidia,SSD,512,Windows 11,16.0,1,2.29,32690000 
709,Laptop LG Gram 2023 14Z90R-G.AH53A5 (Core i5 1340P/ 16GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Grey),LG,Intel,i5,16.0,32.0,intel,SSD,256,Windows 11,14.0,1,1.4,32490000 
710,Laptop Lenovo ThinkPad E14 GEN 5 21JK00FMVN (Core i7 13700H/ 32GB/ 1TB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Black/ Aluminium/ 2 Year),Lenovo,Intel,i7,32.0,48.0,intel,SSD,1024,Windows 11,14.0,1,1.53,29990000 
711,"Laptop Lenovo LOQ Gaming 15IARX9 83GS000RVN (Core i5 12450HX/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Luna Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.38,25990000 
712,Laptop Dell Latitude 5440 (Core i7 1355U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ NoOS/ Grey/ Aluminium/ 1 Year),Dell,Intel,i7,16.0,64.0,intel,SSD,512,NoOS,14.0,1,1.36,32990000 
713,Laptop Dell Vostro 3530 i7U085W11GRD2 (Core i7 1355U/ 8GB/ 512GB SSD/ Nvidia GeForce MX550 2GB GDDR6/ 15.6inch Full HD/ Windows 11 Home + Office Student/ Grey/ Vỏ nhựa/ 1 Year),Dell,Intel,i7,8.0,16.0,nvidia,SSD,512,Windows 11,15.0,1,1.66,25790000 
714,Laptop Lenovo ThinkPad X1 Carbon Gen 12 (Ultra 7 155H/ 16GB/ 512GB SSD/ Intel Arc Graphics/ 14.0inch WUXGA/ Windows 11 Pro/ Black Paint/ Carbon Fiber/ 3 Year),Lenovo,Ultra,7,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.12,53490000 
715,Laptop Lenovo ThinkPad X1 Carbon Gen 12 (Ultra 7 155H/ 32GB/ 512GB SSD/ Intel Arc Graphics/ 14.0inch WUXGA/ Windows 11 Pro/ Black Paint/ Carbon Fiber/ 3 Year),Lenovo,Ultra,7,32.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.12,56990000 
716,"Laptop Lenovo IdeaPad Slim 3 15IRH8 83EM003EVN (Core i7 13620H/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Arctic Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,15.0,1,1.62,18990000 
717,"Laptop Lenovo IdeaPad Slim 3 15IRH8 83EM003FVN (Core i7 13620H/ 16GB/ 1TB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Arctic Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i7,16.0,16.0,intel,SSD,1024,Windows 11,15.0,1,1.62,19990000 
718,Laptop Asus ExpertBook B1500CBA-BQ1587W (Core i7 1255U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Black/ Vỏ nhôm/ Chuột),Asus,Intel,i7,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.73,25490000 
719,Laptop HP Pavilion 15-eg3098TU 8C5L9PA (Core i3 1315U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Gold/ Vỏ nhôm),HP,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,15.0,1,1.69,15290000 
720,Laptop HP Pavilion 14-dv2076TU 7C0P4PA (Core i5 1235U/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Gold/ Hợp kim nhôm),HP,Intel,i5,8.0,32.0,intel,SSD,256,Windows 11,14.0,1,1.4,18690000 
721,Laptop HP Gaming Victus 15-fa1155TX 952R1PA (Core i5 12450H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black),HP,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.29,20990000 
722,Laptop Lenovo ThinkPad E14 GEN 5 21JK00FSVA (Core i7 13700H/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ NoOS/ Black/ Aluminium/ 2 Year),Lenovo,Intel,i7,16.0,40.0,intel,SSD,512,NoOS,14.0,1,1.53,25690000 
723,Laptop Lenovo ThinkBook 16 G6 IRL (Core i5 1335U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 16.0inch WUXGA/ NoOS/ Grey/ Aluminium/ 1 Year),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,NoOS,16.0,1,1.7,20990000 
