,Unnamed: 0,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,screen_revolution,battery,weight,price,screen_width,screen_height
684,278,Dell Latitude 5430 L5430I714U_512 (Core i7-1255U | 8GB | 512GB | Intel Iris Xe | 14.0 inch FHD | Ubuntu),Dell,Intel,i7,8.0,12.0,intel,SSD,512,Ubuntu,14.0,FHD,41.0,1.36,29990000.0,1920.0,1080.0
685,279,"MSI Modern 14 C13M 608VN (Core™ i5-1335U | 16GB | 512GB | Intel Iris Xe | 14.0inch FHD, 60Hz | Win 11 | Đen)",MSI,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,39.3,1.4,18490000.0,1920.0,1080.0
686,280,MSI Prestige 13Evo A13M 081VN (Core™ i7-1360P | Ram 16GB | 1TB SSD | Intel Iris Xe Graphics | 13.3inch FHD+ | Win 11 | Xám),MSI,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,13.3,FHD,75.0,0.99,33990000.0,1920.0,1200.0
687,281,"MSI Prestige 16 Studio A13VE 214VN (Core™ i7-13700H | Ram 16GB | 1TB SSD | RTX 4050 6GB | 16inch QHD+, 165Hz | Win 11 | Bạc)",MSI,Intel,i7,16.0,24.0,nvidia,SSD,1024,Windows 11,16.0,QHD,81.77,2.1,47990000.0,2560.0,1600.0
688,282,MSI Prestige 14Evo B13M 401VN (Core™ i5-13500H | Ram 16GB | 512GB SSD | Intel Iris Xe Graphics | 14inch FHD+ | Win 11 | Bạc),MSI,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,72.0,1.49,26990000.0,1920.0,1200.0
689,283,Laptop Asus Zenbook 14 Flip OLED UP3404VA-KN038W (Core™ i5-1340P | 16GB | 512GB | Intel® Iris Plus | 14.0 inch OLED WQXGA+ | Cảm ứng | Bút cảm ứng | Win 11 | Xanh),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,2.8K,75.0,1.5,29990000.0,2880.0,1800.0
690,284,Laptop ASUS Vivobook 15 OLED A1505VA-L1114W (Core™ i5-13500H | 16GB | 512GB | Intel Iris Xᵉ | 15.6inch FHD OLED | Win 11 | Đen),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,50.0,1.7,19990000.0,1920.0,1080.0
691,285,"MSI Modern 14 C13M 607VN (Core™ i7-1355U | 16GB | 512GB | Intel Iris Xe | 14.0inch FHD, 60Hz | Win 11 | Đen)",MSI,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,39.3,1.4,21490000.0,1920.0,1080.0
692,286,Laptop Asus Zenbook 14 OLED UX3402VA-KM068W (Core™ i7-1360P | 16GB | 512GB | Intel Iris Xe | 14.0inch WQXGA+ OLED | Win 11 | Xanh),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,2.8K,75.0,1.39,31990000.0,2880.0,1800.0
693,287,Laptop Asus Zenbook 14 OLED UX3402VA-KM085W (Core™ i5-1340P| 16GB | 512GB | Intel Iris Xe | 14.0inch WQXGA+ OLED | Win 11 | Xanh),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,75.0,1.39,27990000.0,2880.0,1800.0
694,288,Laptop Asus Zenbook 14 Flip OLED UP3404VA-KN039W (Core™ i7-1360P | 16GB | 512GB | Intel® Iris Plus | 14.0 inch OLED WQXGA+ | Cảm ứng | Bút cảm ứng | Win 11 | Xanh),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,2.8K,75.0,1.5,33990000.0,2880.0,1800.0
695,289,Laptop Asus Vivobook 14 OLED A1405VA-KM095W  (Core™ i5-13500H | 16GB | 512GB | Intel Iris Xᵉ Graphics | 14.0inch 2.8K OLED | Win 11 | Bạc),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,2.8K,50.0,1.6,19790000.0,2880.0,1800.0
696,290,Laptop ASUS Vivobook 14X OLED S3405VA-KM072W (Core i5-13500H | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K OLED | Win 11 | Đen),Asus,Intel,i5,16.0,40.0,intel,SSD,512,Windows 11,14.0,2.8K,63.0,1.4,22990000.0,1920.0,1080.0
697,291,LG Gram Style 2023 16Z90RS-G.AH54A5 (Core i5-1340P | 16GB | 512GB | Intel Iris Xe | 16 inch WQHD+ | Win 11 | Trắng),LG,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,16.0,QHD,80.0,1.25,43990000.0,3200.0,2000.0
698,292,Laptop ASUS Vivobook 14X OLED S3405VA-KM071W (Core i9-13900H | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K OLED | Win 11 | Đen),Asus,Intel,i9,16.0,24.0,intel,SSD,512,Windows 11,14.0,2.8K,63.0,1.4,26990000.0,1920.0,1080.0
699,293,LG Gram 2023 2in1 14T90R-G.AH55A5 (Core i5-1340P | 16GB | 512GB | Intel Iris Xe | 14-inch WUXGA | Cảm ứng | Win 11 | Đen),LG,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,WUXGA,72.0,1.25,37990000.0,1920.0,1200.0
700,294,Lenovo V14 G3 IAP 82TS0067VN (Core™ i3-1215U | Ram 4GB | 256GB SSD | 14.0inch FHD | No OS | Đen),Lenovo,Intel,i3,4.0,6.0,intel,SSD,256,NoOS,14.0,FHD,38.0,1.43,11890000.0,1920.0,1080.0
701,295,Laptop Lenovo ThinkPad X13 Gen 3 21BN008JFQ (Core™ i5-1235U | 8GB | 512GB | Intel Iris Xe Graphics | 13.3inch WUXGA | No OS | Đen),Lenovo,Intel,i5,8.0,12.0,intel,SSD,512,NoOS,13.3,WUXGA,41.0,1.29,30990000.0,1920.0,1200.0
702,296,Lenovo ThinkPad L13 Gen 3 21B3005QVA (Core i5-1235U | 8GB | 512GB | Intel Iris Xe Graphics | 13.3inch WUXGA | No OS | Đen) ,Lenovo,Intel,i5,8.0,12.0,intel,SSD,512,NoOS,13.3,WUXGA,46.0,1.26,28690000.0,1920.0,1200.0
703,297,HP 15s-fq2712TU 7C0X2PA (Core™ i3-1115G4 | Ram 8GB | 256GB SSD | UHD Graphics | 15.6 inch FHD | Windows 11 | Natural Silver),HP,Intel,i3,8.0,12.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.7,12690000.0,1920.0,1080.0
704,298,"HP Spectre 2in1 16-f1013dx ((Core™ i7-12700H, Ram 16GB, 512GB SSD, 16.0inch 3K+, Cảm ứng, Bút cảm ứng, Nocturne Blue)",HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,16.0,3K,83.0,1.8,36990000.0,3072.0,1920.0
705,299,Laptop Asus ExpertBook B1400CBA-EB0641W (Core™ i5-1235U | 8GB | 512GB |Intel Iris Xᵉ | 14.0 inch FHD | Win 11 | Đen),Asus,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,42.0,1.45,20090000.0,1920.0,1080.0
706,300,"MSI Modern 14 C13M 458VN (Core™ i5-1335U | 8GB | 512GB | Intel Iris Xe | 14.0inch FHD, 60Hz | Win 11 | Đen)",MSI,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,39.3,1.4,17990000.0,1920.0,1080.0
707,301,Laptop HP 15s-fq5144TU 7C0R8PA (Core™ i7-1255U | 16GB | 512GB | Intel® Iris® Xe | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.7,22890000.0,1920.0,1080.0
708,302,Dell Latitude 5430 71004111 (Core i5-1235U | Ram 8GB | 256GB SSD | Intel Iris Xe | 14.0 inch FHD | Ubuntu | 1Y),Dell,Intel,i5,8.0,12.0,intel,SSD,256,Ubuntu,14.0,FHD,41.0,1.36,24090000.0,1920.0,1080.0
709,303,"Lenovo ThinkBook 14 (Core™ i7-1255U , Ram 8GB, 512GB SSD, 14inch FHD, Win 11 Pro)",Lenovo,Intel,i7,8.0,40.0,intel,SSD,512,Windows 11,14.0,FHD,45.0,1.4,20990000.0,1920.0,1080.0
710,304,"MSI Modern 15 B13M 297VN (Core™ i7-1355U | 16GB | 512GB | Intel Iris Xe | 15.6inch FHD, 60Hz | Win 11 | Đen)",MSI,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,39.3,1.7,21990000.0,1920.0,1080.0
711,305,HP Pavilion 14-dv2075TU 7C0W2PA (Core i5-1235U | 8GB | 512GB | Iris Xᵉ Graphics | 14 inch FHD | Win11 | Natural Silver),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,43.0,1.41,19690000.0,1920.0,1080.0
712,306,HP Pavilion 14-dv2074TU 7C0P3PA (Core i5-1235U | 8GB | 512GB | Iris Xᵉ Graphics | 14 inch FHD | Win11 | Warm Gold),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,43.0,1.41,19690000.0,1920.0,1080.0
713,307,HP Pavilion 14-dv2073TU 7C0P2PA (Core i5-1235U | 16GB | 512GB | Iris Xᵉ Graphics | 14 inch FHD | Win 11 | Vàng),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,43.0,1.41,20990000.0,1920.0,1080.0
714,308,HP Pavilion 14-dv2077TU 7C0W3PA (Core i5-1235U | 8GB | 256GB | Iris Xᵉ Graphics | 14 inch FHD | Win11 | Natural Silver),HP,Intel,i5,8.0,12.0,intel,SSD,256,Windows 11,14.0,FHD,43.0,1.41,18690000.0,1920.0,1080.0
715,309,HP Pavilion 14-dv2076TU 7C0P4PA (Core i5-1235U | 8GB | 256GB | Iris Xᵉ Graphics | 14 inch FHD | Win11 | Warm Gold),HP,Intel,i5,8.0,12.0,intel,SSD,256,Windows 11,14.0,FHD,43.0,1.41,18690000.0,1920.0,1080.0
716,310,HP Pavilion 14-dv2071TU 7C0W0PA (Core i7-1255U | 16GB | 512GB | Iris Xᵉ Graphics | 14 inch FHD | Win11 | Warm Gold),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,43.0,1.41,25190000.0,1920.0,1080.0
717,311,HP Pavilion 14-dv2072TU 7C0W1PA (Core i7-1255U | 8GB | 512GB | Iris Xᵉ Graphics | 14 inch FHD | Windows 11 | Warm Gold),HP,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,43.0,1.41,23890000.0,1920.0,1080.0
718,312,Dell Latitude 7430 (Core™ i7-1270P | Ram 16GB | 512GB SSD | 14.0inch FHD),Dell,Intel,i7,16.0,24.0,intel,SSD,512,Windows 10,14.0,FHD,58.0,1.25,30990000.0,1920.0,1080.0
719,313,Laptop Dell Vostro 14 3400 YX51W3 (Core™ i5-1135G7 | 8GB | 512GB | MX330 2GB | 14inch FHD | Win 10 + Office | Đen),Dell,Intel,i5,8.0,12.0,nvidia,SSD,512,Windows 10,14.0,FHD,42.0,1.64,22990000.0,1920.0,1080.0
720,314,LG Gram 2022 17Z90Q-G.AH76A5,LG,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,17.0,FHD,80.0,1.35,48990000.0,2560.0,1600.0
721,315,LG Gram 2022 17Z90Q-G.AH78A5,LG,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,17.0,FHD,80.0,1.35,50990000.0,2560.0,1600.0
722,316,LG Gram 2022 17Z90Q-G.AH74A5,LG,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,17.0,FHD,80.0,1.35,47990000.0,2560.0,1600.0
723,317,HP EliteBook Dragonfly G3 6Z980PA (Core™ i7-1255U | 16GB | 1TB | Intel® Iris® Xe | 13.5 inch WUXGA+  | Cảm ứng | Bút cảm ứng | Win 11 Pro | Xanh) ,HP,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,13.5,WUXGA,68.0,0.99,52590000.0,1920.0,1280.0
724,318,Laptop HP Pavilion 15-eg2035TX 6K781PA (Core™ i5-1235U | 8GB | 512GB | MX550 2GB | 15.6 inch FHD IPS | Win 11 | Vàng),HP,Intel,i5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,41.0,1.7,20590000.0,1920.0,1080.0
725,319,Lenovo S14 G3 IAP 82TW002EVN,Lenovo,Intel,i7,8.0,12.0,intel,SSD,512,NoOS,14.0,FHD,60.0,1.4,20690000.0,1920.0,1080.0
726,320,Dell Latitude 9530 2-in-1 (Core i7-1265U | 16GB | 512GB | Intel Iris Xe | 15 inch QHD+ | Cảm ứng | Win 11 Pro | Xám),Dell,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.0,QHD,40.0,1.44,21990000.0,2560.0,1600.0
727,321,Laptop Lenovo ThinkPad T16 Gen 1 21BV00EKVA (Core i5-1235U | 8GB | 512GB | Intel Iris Xe Graphics | 16.0inch WUXGA | No OS | Đen),Lenovo,Intel,i5,8.0,12.0,intel,SSD,512,NoOS,16.0,WUXGA,52.5,1.65,28490000.0,1920.0,1200.0
728,322,Laptop HP Spectre x360 14-ef0030TU 6K773PA (Core™ i7-1255U | 16GB | 1TB | Intel® Iris® Xᵉ | 13.5inch 3K2K OLED | Cảm ứng | Win 11 | Xanh),HP,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,13.5,3K,66.0,1.36,51990000.0,3000.0,2000.0
729,323,"MSI Modern 14 C12M 241VN (Core™ i7-1255U | 8GB | 512GB | Intel Iris Xe | 14.0inch FHD, 60Hz | Win 11 | Đen)",MSI,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,39.3,1.4,20490000.0,1920.0,1080.0
730,324,"MSI Modern 15 B12M 220VN (Core™ i5-1235U | 8GB | 512GB | Intel Iris Xe | 15.6inch FHD, 60Hz | Win 11 | Đen)",MSI,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,FHD,39.3,1.7,18490000.0,1920.0,1080.0
731,325,Laptop Asus Vivobook S 14 Flip TP3402VA-LZ118W (Core i9-13900H | 16GB | 512GB | Intel Iris Xe | 14.0inch WUXGA | Cảm ứng | Win 11 | Bạc),Asus,Intel,i9,16.0,24.0,intel,SSD,512,Windows 11,14.0,WUXGA,50.0,1.5,26490000.0,1920.0,1200.0
732,326,Laptop HP Envy X360 13-bf0090TU 76B13PA (Core™ i7-1250U | 16GB | 512GB | Intel® Iris® Xe  | 13.3 inch 2.8K OLED | Cảm ứng | Win 11 | Xanh),HP,Intel,i7,16.0,24.0,intel,SSD,0,Windows 11,13.3,2.8K,66.0,1.33,32990000.0,2880.0,1800.0
733,327,Laptop Asus Vivobook 15 X1504VA-NJ070W (Core™ i5-1335U | 16GB | 512GB | Intel Iris Xᵉ | 15.6inch FHD | Win 11 | Xanh),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,42.0,1.7,18490000.0,1920.0,1080.0
734,328,Laptop ASUS Vivobook 15 OLED A1505VA-L1201W (Core™ i9-13900H | 16GB | 512GB | Intel Iris Xᵉ | 15.6inch FHD OLED | Win 11 | Bạc),Asus,Intel,i9,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,50.0,1.7,23990000.0,1920.0,1080.0
735,329,Laptop Asus Zenbook 14 OLED UX3402VA-KM203W (Core™ i5-1340P| 16GB | 512GB | Intel Iris Xe | 14.0inch WQXGA+ OLED | Win 11 | Bạc),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,75.0,1.39,27990000.0,2880.0,1800.0
736,330,HP 240 G9 6L1X7PA (Intel Core i3-1215U | 8GB | 256GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i3,8.0,12.0,intel,SSD,256,Windows 11,14.0,FHD,41.0,1.47,14190000.0,1920.0,1080.0
737,331,Laptop Asus Vivobook 15 X1504VA-NJ069W (Core™ i3-1315U | 8GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win 11 | Bạc),Asus,Intel,i3,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,42.0,1.7,13690000.0,1920.0,1080.0
738,332,Laptop Dell Vostro 5630 V5630-i5P085W11GRU (Core i5-1340P | 8GB | 512GB | Intel Iris Xe | 16.0 inch FHD+ | Win 11 | Xám),Dell,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,16.0,FHD,54.0,1.85,23390000.0,1920.0,1200.0
739,333,LG Gram 2023 14ZD90R-G.AX51A5 (Core i5-1340P | 8GB | 256GB | Intel Iris Xe | 14-inch WUXGA | No OS | Trắng),LG,Intel,i5,8.0,12.0,intel,SSD,256,NoOS,14.0,WUXGA,72.0,0.999,25990000.0,1920.0,1200.0
740,334,Laptop Dell Inspiron 14 5430 N5430-i5P165W11SLD2 (Core i5-1340P | 16GB | 512GB | MX550 2GB | 14.0 inch FHD+ | Win 11 | Office | Bạc),Dell,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,14.0,FHD,54.0,1.5,27290000.0,1920.0,1200.0
741,335,Laptop Asus Vivobook 14 X1404VA-NK125W (Intel Core i5-1335U | 8GB | 256GB | Intel UHD | 14 inch FHD | Win 11 | Bạc),Asus,Intel,i5,8.0,16.0,intel,SSD,256,Windows 11,14.0,FHD,42.0,1.4,15990000.0,1920.0,1080.0
742,336,Laptop Dell Vostro 3430 V3430-i7U165W11GRD2 (Core i7-1355U | 16GB | 512GB | MX550 2GB | 14inch FHD | Win 11 + Office | Xám),Dell,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,14.0,FHD,41.0,1.6,26690000.0,1920.0,1080.0
743,337,Laptop Dell Vostro 3430 71011900 (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 + Office | Xám),Dell,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,41.0,1.6,18790000.0,1920.0,1080.0
744,338,Laptop Dell Vostro 3430 V4I3001UB (Core i3-1305U | 8GB | 256GB | Intel UHD Graphics | 14inch FHD | Ubuntu | Xám),Dell,Intel,i3,8.0,12.0,intel,SSD,256,Ubuntu,14.0,FHD,41.0,1.6,14990000.0,1920.0,1080.0
745,339,Laptop Dell Inspiron 3530 71011775 (Core i7-1355U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen),Dell,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,41.0,1.62,21190000.0,1920.0,1080.0
746,340,"Laptop HP Envy x360 2in1 14-es0013dx ( Core™ i5-1335U ,Ram 8GB, SSD 512GB, 14 inch FHD, Touch, Win 11)",HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,43.0,1.52,19990000.0,1920.0,1080.0
747,341,"Laptop Dell XPS 9530 (Intel® Core ™ i7-13700H, Ram 16GB, SSD 512GB, Intel ARC370M-4GB, 15.6inch FHD+)",Dell,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,86.0,1.86,48990000.0,1920.0,1200.0
748,342,Laptop Asus Zenbook S 13 OLED UX5304VA-NQ125W (Core™ i7-1355U | 16GB | 512GB | Intel Iris Xe | 13.3inch 2.8K OLED | Win 11 | Xám),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,13.3,2.8K,63.0,1.0,39990000.0,2880.0,1800.0
749,343,Laptop Asus Zenbook S 13 OLED UX5304VA-NQ126W (Core™ i7-1355U | 32GB | 1TB | Intel Iris Xe | 13.3inch 2.8K OLED | Win 11 | Xám),Asus,Intel,i7,32.0,48.0,intel,SSD,1024,Windows 11,13.3,2.8K,63.0,1.0,49990000.0,2880.0,1800.0
750,344,"Dell Latitude 5540 (Core i7-1355U, Ram 16GB, 256GB SSD, 15.6inch FHD)",Dell,Intel,i7,16.0,24.0,intel,SSD,256,Windows 11,15.6,FHD,54.0,1.613,31990000.0,1920.0,1080.0
751,345,Lenovo V15 G3 IAP 82TT00ATVN (Core™ i5-1235U | Ram 8GB | 512GB SSD | 15.6inch FHD | Win 11 | Xám),Lenovo,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,38.0,1.7,15990000.0,1920.0,1080.0
752,346,HP ProBook 450 G10 873J6PA (Core i5-1340P | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,FHD,51.0,1.78,22590000.0,1920.0,1080.0
753,347,Laptop Lenovo IdeaPad Slim 5 16IAH8 83BG001XVN (Core™ i5-12450H | 16GB | 512GB | Intel® UHD Graphics | 16inch WUXGA | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,16.0,WUXGA,56.6,1.89,16490000.0,1920.0,1200.0
754,348,HP Elite x360 830 G10 876C5PA (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 13.3 inch WUXGA | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,13.3,WUXGA,51.0,1.21,43990000.0,1920.0,1200.0
755,349,Laptop HP ProBook 450 G10 873J7PA (Core i5-1340P | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,51.0,1.78,23590000.0,1920.0,1080.0
756,350,Laptop HP Elite x360 1040 G10 876D3PA (Core i7-1355U | 16GB | 1TB | Intel Iris Xe | 14 inch WUXGA | Cảm ứng | Bút cảm ứng | Win 11 Pro | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,14.0,WUXGA,51.0,1.21,48990000.0,1920.0,1200.0
757,351,"Laptop Asus Zenbook Q410VA (Intel Core i5-13500H, Ram 8GB, SSD 512GB, 14.5inch 2.8K OLED Touch)",Asus,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.5,FHD,70.0,1.56,21990000.0,2880.0,1800.0
758,352,Laptop HP ProBook 450 G10 873L0PA (Intel Core i7-1360P | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,51.0,1.78,27690000.0,1920.0,1080.0
759,353,HP Pavilion 15-eg3033TX 8U6L6PA (Core i5-1335U | 16GB | 512GB | MX550 2GB | 15.6 inch FHD | Win11 | Vàng),HP,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,41.0,1.7,22290000.0,1920.0,1080.0
760,354,HP Pavilion 15-eg3035TX 8U6L7PA (Core i7-1355U | 16GB | 512GB | MX550 2GB | 15.6 inch FHD | Win 11 | Vàng),HP,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,41.0,1.7,26590000.0,1920.0,1080.0
761,355,Laptop HP Pavilion 15-eg3111TU 8U6L8PA (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.7,21290000.0,1920.0,1080.0
762,356,Laptop Asus Vivobook 15 X1504ZA-NJ582W (Core™ i3-1215U | 8GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win 11 | Bạc),Asus,Intel,i3,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,42.0,1.7,12990000.0,1920.0,1080.0
763,357,Laptop HP 14s-dq5122TU 8W356PA (Core™ i3-1215U | 8GB | 256GB | Intel® UHD Graphics | 14inch FHD | Win 11 | Bạc),HP,Intel,i3,8.0,12.0,intel,SSD,256,Windows 11,14.0,FHD,41.0,1.46,12590000.0,1920.0,1080.0
764,358,HP 240 G10 8F134PA (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,41.0,1.47,18790000.0,1920.0,1080.0
765,359,HP 240 G10 8F140PA (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,41.0,1.47,21990000.0,1920.0,1080.0
